label,split_text,text
2,今天天气不错,
2,手机信号不好,
2,我听不清,
2,你在说什么,
2,风声太大了,
2,有电流音我听不清,
2,你说什么,
2,你再说一次,
2,信号不好我听不清,
2,你打错了,
2,我在开车一会再说,
2,我在开会一会再说,
2,我现在没空你改天再打吧,
2,我知道了,
2,不说话,
2,不认识,
2,不认识,
2,信号不好,
2,不说话,
2,不认识,
2,不认识,
2,我知道了，,
2,在想想,
2,知道了,
2,这个可以啥。,
2,不说话,
2,我帮你减免利息,
2,不认识,
2,不认识,
2,不说话,
2,我帮你减免利息,
2,不认识,
2,不认识,
2,我和家人讲一下！,
2,我APP给我降下来,
2,我现在应该怎么处理,
2,有什么事,
2,不说话,
2,我帮你减免利息,
2,不认识,
2,不认识,
2,明天呢,
2,我在上班,
2,不说话,
2,不认识,
2,不认识,
2,你是不是骗子，你怎么证明！,
2,身体不好,
2,不认识,
2,不说话,
2,我帮你减免利息,
2,不认识不认识,
2,不认识,
2,知道了,
2,等下说,
2,什么时候能显示APP结清！,
2,要不要提供证明,
2,还款方式,
2,身体不好,
2,不认识,
2,信号不好，没听清,
2,不说话,
2,我帮你减免利息,
2,不认识不认识,
2,不认识,
2,我怎么还,
2,不知道,
2,不说话,
2,我打个电话给老公问问,
2,不相信,
2,我在回复你,
2,听不见,
2,什么意思,
2,你们晚上联系我,
2,信号不好,
2,听不清,
2,开会,
2,有什么事,
2,再说一遍,
2,在开会,
2,我还在高速上,
2,我是他家人,
2,信号不好，没听清,
2,在开会,
2,你笑一个,
2,我是她姐姐,
2,他不在,
2,我到底是接受还是不接受,
2,你找我没用啊,
2,我周转一下回复你,
2,等我和他联系上的,
2,我是他姐姐,
2,知道了,
2,再说,
2,我是他朋友我一会和他说,
2,啥？免啥？,
2,我是他姐姐，我问问他吧,
2,我是他姐姐,
2,再看看,
2,风太大,
2,我是他姐姐,
2,你爸爸咋样啦？,
2,我去问问,
2,我觉得太高了,
2,我是他哥哥,
2,我是他姐姐,
2,上方有答案,
2,哦,
2,有,
2,我是他姐姐,
2,你猜啊,
2,你减免了我看看,
2,我考虑考虑,
2,哦,
2,不说话,
2,不好意思。我是他姐姐，,
2,我是他家人回去商量下,
2,我是他朋友,
2,我是他姐姐,
2,我是他家人,
2,天气怎么样,
2,我是他姐姐,
2,知道了,
2,不知道,
2,我考虑考虑,
2,哦,
2,我是他姐姐,
2,我是他哥哥,
2,他出去了,
2,我是他父亲,
2,听不清,
2,我是姐姐,
2,应该,
2,不认识,
2,不认识,
2,我是他姐姐,
2,你申请下,
2,我是他姐姐,
2,我是他哥,
2,我是他姐姐,
