label,split_text
0,我破产了
1,我没借钱
2,啥？
0,我在住院
0,我刚离婚，老婆带钱跑了
0,最近丢工作了
0,就是没钱了啊
1,我没借过
1,不是我借的
1,是别人用我的身份证借的
1,跟我没关系
2,你再说一遍
2,我借了多少来着
2,咋会欠这么多
2,诶你下班了么
0,我没钱
0,啥？有这事？看我这个记性。
0,我丢工作了哈
0,我忘记这回事了
0,没钱啊
0,我忘记了
0,俺没钱
0,没钱
0,原因就是我不想还钱
0,家里实在没钱
0,我现在没钱
0,没得钱了
0,实在没有钱阿
0,确实没有钱还
0,这哈没得钱了啊
0,我工作丢了
0,我忘记了，没收到手机短信
0,我穷得很，莫得钱还，可以不可以再借点给我
0,我丢工作了
0,不想还，可以吧？
0,我被裁员了，还在找工作。
0,我媳妇前段时间生小孩嗯
0,我能说我忘记了吗
0,我都吃不起饭了没意思
0,忘记了，不好意思
0,最近手头有点紧
0,俺妹把钱借去了
0,借钱的时候就没想过还要还的
0,肯定没钱还啊
0,家里实在是揭不开锅了，没米吃了都
0,我手头紧啊
0,生病了
0,没得钱咋办喃阿
0,确实没钱
0,确实拿不出这个钱哇
0,我妈妈也住院了呀
0,我媳妇前端时间生小孩，在医院，没时间
0,我故意的
0,不想还
0,生小孩
0,是否风流偏偏要都化乌有
0,我现在手头紧
0,我没工作了，还不了
0,我老婆得了大病，还在住院。
0,我妈妈也住院了嗯
0,我实在没钱还了
0,确实拿不出这个钱哈哈哈
0,最近太忙，忘记了
0,手头没钱
0,俺哥把钱借去了
0,没发工资
0,另外的贷款还没下来，拿什么还？
0,想还还不起啊
0,家里实在没钱，穷的叮当响啊
0,没拿到工资
0,我媳妇前段时间生小孩，没意思
0,没有钱还
0,我媳妇前段时间生小孩了
0,确实拿不出这个钱焉
0,我妈妈住院了，需要人照顾
0,利息太高了，还不起。
0,我媳妇前段时间生小孩
0,我现在一分钱都没有
0,确实没钱还了
0,最近赌球输了。
0,实在没有钱嗯
0,我妈妈也住院了哈哈哈
0,生活困难，这个月还太了
0,都尿血了
0,俺娘把钱借去了
0,老板跑了
0,你们的利息太高了
0,嗯，最近有点特殊情况
0,家里实在没钱，您接济接济哇
0,我儿子读书才交了学费
0,破产了
0,没钱还
0,没得钱咋办喃啊
0,实在没有钱唉
0,我爸爸住院了，需要人照顾
0,确实拿不出这个钱
0,感觉有点坑，这么点时间就这么多利息
0,最怕江南游子再故地重游
0,我现在两手空空
0,我信用卡刷爆了
0,我被车撞了，还在住院。
